KNY_bourgeois_dictatorship;Kenya Free State;;;;Estado Libre de Kenia;;;;;;;;;;
KNY_democracy;Republic of Kenya;;;;República de Kenia;;;;;;;;;;
KNY_absolute_monarchy;Kingdom of Kenya;;;;Reino de Kenia;;;;;;;;;;
KNY_prussian_constitutionalism;Kingdom of Kenya;;;;Reino de Kenia;;;;;;;;;;
KNY_hms_government;United Kingdom of Kenya;;;;Reino Unido de Kenia;;;;;;;;;;
KNY_theocracy;Theocratic State of Kenya;;;;Estado Teocrático de Kenia;;;;;;;;;;
KLK_fascist_dictatorship;Khalkha Nationalist Union;;;;Unión Nacionalista Jalja;;;;;;;;;;
KLK_proletarian_dictatorship;Khalkha Laborist Republic;;;;República Laborista Jalja;;;;;;;;;;
KLK_presidential_dictatorship;Khalkha Union;;;;Unión Jalja;;;;;;;;;;
KLK_bourgeois_dictatorship;Khalkha Federation;;;;Federación Jalja;;;;;;;;;;
KLK_democracy;Khalkha Republic;;;;República Jalja;;;;;;;;;;
KLK_absolute_monarchy;Khalkha Kingdom;;;;Reino Jalja;;;;;;;;;;
KLK_prussian_constitutionalism;Khalkha Kingdom;;;;Reino Jalja;;;;;;;;;;
KLK_hms_government;Khalkha Kingdom;;;;Reino Jalja;;;;;;;;;;
KLK_theocracy;Khalkha Theocratic State;;;;Estado Teocrático Jalja;;;;;;;;;;
KHI_fascist_dictatorship;Nationalist Union of Khiva;;;;Unión Nacionalista de Jiva;;;;;;;;;;
KHI_proletarian_dictatorship;Laborist Union of Khiva;;;;Unión Laborista de Jiva;;;;;;;;;;
KHI_presidential_dictatorship;Unitary State of Khiva;;;;Estado Unitario de Jiva;;;;;;;;;;
KHI_bourgeois_dictatorship;Free State of Khiva;;;;Estado Libre de Jiva;;;;;;;;;;
KHI_democracy;Republic of Khiva;;;;República de Jiva;;;;;;;;;;
KHI_absolute_monarchy;Kingdom of Khiva;;;;Reino de Jiva;;;;;;;;;;
KHI_prussian_constitutionalism;Kingdom of Khiva;;;;Reino de Jiva;;;;;;;;;;
KHI_hms_government;Kingdom of Khiva;;;;Reino de Jiva;;;;;;;;;;
KHI_theocracy;Theocratic State of Khiva;;;;Estado Teocrático de Jiva;;;;;;;;;;
HOD_fascist_dictatorship;Yukaguir Nationalist Union;;;;Unión Nacionalista Yukaguir;;;;;;;;;;
HOD_proletarian_dictatorship;Yukaguir Laborist Union;;;;Unión Laborista Yukaguir;;;;;;;;;;
HOD_presidential_dictatorship;Yukaguir Unitary State;;;;Estado Unitario Yukaguir;;;;;;;;;;
HOD_bourgeois_dictatorship;Yukaguir Free State;;;;Estado Libre Yukaguir;;;;;;;;;;
HOD_democracy;Yukaguir Republic;;;;República Yukaguir;;;;;;;;;;
HOD_absolute_monarchy;Yukaguir Kingdom;;;;Reino Yukaguir;;;;;;;;;;
HOD_prussian_constitutionalism;Yukaguir Kingdom;;;;Reino Yukaguir;;;;;;;;;;
HOD_hms_government;Yukaguir Kingdom;;;;Reino Yukaguir;;;;;;;;;;
HOD_theocracy;Yukaguir Theocratic State;;;;Estado Teocrático Yukaguir;;;;;;;;;;
X21_fascist_dictatorship;Nationalist Union of Khotan;;;;Unión Nacionalista de Jotán;;;;;;;;;;
X21_proletarian_dictatorship;Khotan Laborist Union;;;;Unión Laborista de Jotán;;;;;;;;;;
X21_presidential_dictatorship;Khotan Unitary State;;;;Estado Unitario de Jotán;;;;;;;;;;
X21_bourgeois_dictatorship;Free State of Khotan;;;;Estado Libre de Jotán;;;;;;;;;;
X21_democracy;Republic of Khotan;;;;República de Jotán;;;;;;;;;;
X21_absolute_monarchy;Kingdom of Khotan;;;;Reino de Jotán;;;;;;;;;;
X21_prussian_constitutionalism;Duchy of Khotan;;;;Ducado de Jotán;;;;;;;;;;
X21_hms_government;United Kingdom of Khotan;;;;Reino Unido de Jotán;;;;;;;;;;
X21_theocracy;Theocratic State of Khotan;;;;Estado Teocrático de Jotán;;;;;;;;;;
X18_fascist_dictatorship;Khuyildarid Nationalist Union;;;;Unión Nacionalista Khuyildayida;;;;;;;;;;
X18_proletarian_dictatorship;Khuyildarid Laborist Union;;;;Unión Laborista Khuyildayida;;;;;;;;;;
X18_presidential_dictatorship;Khuyildarid Unitary State;;;;Estado Unitario Khuyildayida;;;;;;;;;;
X18_bourgeois_dictatorship;Khuyildarid Free State;;;;Estado Libre Khuyildayida;;;;;;;;;;
X18_democracy;Khuyildarid Republic;;;;República Khuyildayida;;;;;;;;;;
X18_absolute_monarchy;Khuyildarid Kingdom;;;;Reino Khuyildayida;;;;;;;;;;
X18_prussian_constitutionalism;Khuyildarid Kingdom;;;;Reino Khuyildayida;;;;;;;;;;
X18_hms_government;Khuyildarid Kingdom;;;;Reino Khuyildayida;;;;;;;;;;
X18_theocracy;Khuyildarid Theocratic State;;;;Estado Teocrático Khuyildayida;;;;;;;;;;
KIC_fascist_dictatorship;Nationalist Union of Kiche;;;;Unión Nacionalista de Quiché;;;;;;;;;;
KIC_proletarian_dictatorship;Kiche Laborist Union;;;;Unión Laborista de Quiché;;;;;;;;;;
KIC_presidential_dictatorship;Unitary State of Kiche;;;;Estado Unitario de Quiché;;;;;;;;;;
KIC_bourgeois_dictatorship;Free State of Kiche;;;;Estado Libre de Quiché;;;;;;;;;;
KIC_democracy;Republic of Kiche;;;;República de Quiché;;;;;;;;;;
KIC_absolute_monarchy;Kingdom of Kiche;;;;Reino de Quiché;;;;;;;;;;
KIC_prussian_constitutionalism;Kingdom of Kiche;;;;Reino de Quiché;;;;;;;;;;
KIC_hms_government;Kingdom of Kiche;;;;Reino de Quiché;;;;;;;;;;
KIC_theocracy;Theocratic State of Kiche;;;;Estado Teocrático de Quiché;;;;;;;;;;
KID_fascist_dictatorship;Kildare Nationalist Union;;;;Unión Nacionalista de Kildare;;;;;;;;;;
KID_proletarian_dictatorship;Kildare Laborist Union;;;;Unión Laborista de Kildare;;;;;;;;;;
KID_presidential_dictatorship;Unitary State of Kildare;;;;Estado Unitario de Kildare;;;;;;;;;;
KID_bourgeois_dictatorship;Free State of Kildare;;;;Estado Libre de Kildare;;;;;;;;;;
KID_democracy;Republic of Kildare;;;;República de Kildare;;;;;;;;;;
KID_absolute_monarchy;Duchy of Kildare;;;;Ducado de Kildare;;;;;;;;;;
KID_prussian_constitutionalism;Duchy of Kildare;;;;Ducado de Kildare;;;;;;;;;;
KID_hms_government;Duchy of Kildare;;;;Ducado de Kildare;;;;;;;;;;
KID_theocracy;Theocratic State of Kildare;;;;Estado Teocrático de Kildare;;;;;;;;;;
KIO_fascist_dictatorship;Kiowa Nationalist Union;;;;Unión Nacionalista Kiowa;;;;;;;;;;
KIO_proletarian_dictatorship;Kiowa Laborist Republic;;;;República Laborista Kiowa;;;;;;;;;;
KIO_presidential_dictatorship;Kiowa Union;;;;Unión Kiowa;;;;;;;;;;
KIO_bourgeois_dictatorship;Kiowa Federation;;;;Federación Kiowa;;;;;;;;;;
KIO_democracy;Kiowa Nation;;;;Nación Kiowa;;;;;;;;;;
KIO_absolute_monarchy;Kiowa Kingdom;;;;Reino Kiowa;;;;;;;;;;
KIO_prussian_constitutionalism;Kiowa Kingdom;;;;Reino Kiowa;;;;;;;;;;
KIO_hms_government;Kiowa Kingdom;;;;Reino Kiowa;;;;;;;;;;
KIO_theocracy;Kiowa Theocratic State;;;;Estado Teocrático Kiowa;;;;;;;;;;
KLE_fascist_dictatorship;Kleves Nationalist Union;;;;Unión Nacionalista de Kleves;;;;;;;;;;
KLE_proletarian_dictatorship;Kleves Laborist Union;;;;Unión Laborista de Kleves;;;;;;;;;;
KLE_presidential_dictatorship;Unitary State of Kleves;;;;Estado Unitario de Kleves;;;;;;;;;;
KLE_bourgeois_dictatorship;Free State of Kleves;;;;Estado Libre de Kleves;;;;;;;;;;
KLE_democracy;Republic of Kleves;;;;República de Kleves;;;;;;;;;;
KLE_absolute_monarchy;Duchy of Kleves;;;;Ducado de Kleves;;;;;;;;;;
KLE_prussian_constitutionalism;Duchy of Kleves;;;;Ducado de Kleves;;;;;;;;;;
KLE_hms_government;Duchy of Kleves;;;;Ducado de Kleves;;;;;;;;;;
KLE_theocracy;Theocratic State of Kleves;;;;Estado Teocrático de Kleves;;;;;;;;;;
KOK_fascist_dictatorship;Nationalist Union of Kokand;;;;Unión Nacionalista de Kokand;;;;;;;;;;
KOK_proletarian_dictatorship;Laborist Union of Kokand;;;;Unión Laborista de Kokand;;;;;;;;;;
KOK_presidential_dictatorship;Unitary State of Kokand;;;;Estado Unitario de Kokand;;;;;;;;;;
KOK_bourgeois_dictatorship;Kokand Free State;;;;Estado Libre de Kokand;;;;;;;;;;
KOK_democracy;Republic of Kokand;;;;República de Kokand;;;;;;;;;;
KOK_absolute_monarchy;Kingdom of Kokand;;;;Reino de Kokand;;;;;;;;;;
KOK_prussian_constitutionalism;Kingdom of Kokand;;;;Reino de Kokand;;;;;;;;;;
KOK_hms_government;United Kingdom of Kokand;;;;Reino Unido de Kokand;;;;;;;;;;
KOK_theocracy;Theocratic State of Kokand;;;;Estado Teocrático de Kokand;;;;;;;;;;
KNG_fascist_dictatorship;Kong Nationalist Union;;;;Unión Nacionalista Kong;;;;;;;;;;
KNG_proletarian_dictatorship;Kong Laborist Republic;;;;República Laborista Kong;;;;;;;;;;
KNG_presidential_dictatorship;Kong Union;;;;Unión Kong;;;;;;;;;;
KNG_bourgeois_dictatorship;Kong Federation;;;;Federación Kong;;;;;;;;;;
KNG_democracy;Kong Nation;;;;Nación Kong;;;;;;;;;;
KNG_absolute_monarchy;Kong Kingdom;;;;Reino Kong;;;;;;;;;;
KNG_prussian_constitutionalism;Kong Kingdom;;;;Reino Kong;;;;;;;;;;
KNG_hms_government;Kong Kingdom;;;;Reino Kong;;;;;;;;;;
KNG_theocracy;Kong Theocratic State;;;;Estado Teocrático Kong;;;;;;;;;;
KON_fascist_dictatorship;Kongo Nationalist Union;;;;Unión Nacionalista de Kongo;;;;;;;;;;
KON_proletarian_dictatorship;Kongo Laborist Union;;;;Unión Laborista de Kongo;;;;;;;;;;
KON_presidential_dictatorship;Kongo Unitary State;;;;Estado Unitario de Kongo;;;;;;;;;;
KON_bourgeois_dictatorship;Kongo Free State;;;;Estado Libre de Kongo;;;;;;;;;;
KON_democracy;Republic of Kongo;;;;República de Kongo;;;;;;;;;;
KON_absolute_monarchy;Kingdom of Kongo;;;;Reino de Kongo;;;;;;;;;;
KON_prussian_constitutionalism;Duchy of Kongo;;;;Ducado de Kongo;;;;;;;;;;
KON_hms_government;United Kingdom of Kongo;;;;Reino Unido de Kongo;;;;;;;;;;
KON_theocracy;Theocratic State of Kongo;;;;Estado Teocrático de Kongo;;;;;;;;;;
KRC_fascist_dictatorship;Korchin Clique;;;;Camarilla de Korchin;;;;;;;;;;
KRC_proletarian_dictatorship;Korchin People's Republic;;;;República Popular Korchin;;;;;;;;;;
KRC_presidential_dictatorship;Korchin Democratic Republic;;;;República Democrática Korchin;;;;;;;;;;
KRC_bourgeois_dictatorship;Korchin Free State;;;;Estado Libre Korchin;;;;;;;;;;
KRC_democracy;Korchin Republic;;;;República Korchin;;;;;;;;;;
KRC_absolute_monarchy;Korchin Kingdom;;;;Reino Korchin;;;;;;;;;;
KRC_prussian_constitutionalism;Korchin Kingdom;;;;Reino Korchin;;;;;;;;;;
KRC_hms_government;Korchin Kingdom;;;;Reino Korchin;;;;;;;;;;
KRC_theocracy;Korchin Theocratic State;;;;Estado Teocrático Korchin;;;;;;;;;;
KOR_fascist_dictatorship;Nationalist Union of Korea;;;;Unión Nacionalista de Corea;;;;;;;;;;
KOR_proletarian_dictatorship;Korean Laborist Union;;;;Unión Laborista de Corea;;;;;;;;;;
KOR_presidential_dictatorship;Korean Unitary State;;;;Estado Unitario de Corea;;;;;;;;;;
KOR_bourgeois_dictatorship;Free State of Korea;;;;Estado Libre de Corea;;;;;;;;;;
KOR_democracy;Republic of Korea;;;;República de Corea;;;;;;;;;;
KOR_absolute_monarchy;Joseon Kingdom;;;;Reino Joseon;;;;;;;;;;
KOR_prussian_constitutionalism;Joseon Kingdom;;;;Reino Joseon;;;;;;;;;;
KOR_hms_government;Joseon Kingdom;;;;Reino Joseon;;;;;;;;;;
KOR_theocracy;Theocratic State of Korea;;;;Estado Teocrático de Corea;;;;;;;;;;
KOS_fascist_dictatorship;Nationalist Union of Kosovo;;;;Unión Nacionalista de Kosovo;;;;;;;;;;
KOS_proletarian_dictatorship;Laborist Union of Kosovo;;;;Unión Laborista de Kosovo;;;;;;;;;;
KOS_presidential_dictatorship;Unitary State of Kosovo;;;;Estado Unitario de Kosovo;;;;;;;;;;
KOS_bourgeois_dictatorship;Free State of Kosovo;;;;Estado Libre de Kosovo;;;;;;;;;;
KOS_democracy;Republic of Kosovo;;;;República de Kosovo;;;;;;;;;;
KOS_absolute_monarchy;Duchy of Kosovo;;;;Ducado de Kosovo;;;;;;;;;;
KOS_prussian_constitutionalism;Duchy of Kosovo;;;;Ducado de Kosovo;;;;;;;;;;
KOS_hms_government;Duchy of Kosovo;;;;Ducado de Kosovo;;;;;;;;;;
KOS_theocracy;Theocratic State of Kosovo;;;;Estado Teocrático de Kosovo;;;;;;;;;;
KRA_fascist_dictatorship;Nationalist Union of Krakow;;;;Unión Nacionalista de Cracovia;;;;;;;;;;
KRA_proletarian_dictatorship;Laborist Union of Krakow;;;;Unión Laborista de Cracovia;;;;;;;;;;
KRA_presidential_dictatorship;Cracow Unitary State;;;;Estado Unitario de Cracovia;;;;;;;;;;
KRA_bourgeois_dictatorship;Cracow Free State;;;;Estado Libre de Cracovia;;;;;;;;;;
KRA_democracy;Republic of Krakow;;;;República de Cracovia;;;;;;;;;;
KRA_absolute_monarchy;Grand Duchy of Cracow;;;;Gran Ducado de Cracovia;;;;;;;;;;
KRA_prussian_constitutionalism;Grand Duchy of Cracow;;;;Gran Ducado de Cracovia;;;;;;;;;;
KRA_hms_government;Grand Duchy of Cracow;;;;Gran Ducado de Cracovia;;;;;;;;;;
KRA_theocracy;Theocratic State of Cracow;;;;Estado Teocrático de Cracovia;;;;;;;;;;
KUB_fascist_dictatorship;Legionary Kuba;;;;Kuba Legionaria;;;;;;;;;;
KUB_proletarian_dictatorship;Kuba Commune;;;;Comuna Kuba;;;;;;;;;;
KUB_presidential_dictatorship;United States of Kuba;;;;Estados Unidos de Kuba;;;;;;;;;;
KUB_bourgeois_dictatorship;Kuba Confederation;;;;Confederación Kuba;;;;;;;;;;
KUB_democracy;Kuba Republic;;;;República Kuba;;;;;;;;;;
KUB_absolute_monarchy;Grand Duchy Kuba;;;;Gran Ducado Kuba;;;;;;;;;;
KUB_prussian_constitutionalism;Grand Duchy Kuba;;;;Gran Ducado Kuba;;;;;;;;;;
KUB_hms_government;Grand Duchy of Kuba;;;;Gran Ducado Kuba;;;;;;;;;;
KUB_theocracy;Kuba Theocratic State;;;;Estado Teocrático de Kuba;;;;;;;;;;
KMT_fascist_dictatorship;Kuomintang Clique;;;;Camarilla de Kuomintang;;;;;;;;;;
KMT_proletarian_dictatorship;Kuomintang People's Republic;;;;República Popular Kuomintang;;;;;;;;;;
KMT_presidential_dictatorship;Kuomintang Democratic Republic;;;;República Democrática Kuomintang;;;;;;;;;;
KMT_bourgeois_dictatorship;Kuomintang Free State;;;;Estado Libre Kuomintang;;;;;;;;;;
KMT_democracy;Kuomintang Republic;;;;República Kuomintang;;;;;;;;;;
KMT_absolute_monarchy;Kuomintang Kingdom;;;;Reino Kuomintang;;;;;;;;;;
KMT_prussian_constitutionalism;Kuomintang Kingdom;;;;Reino Kuomintang;;;;;;;;;;
KMT_hms_government;Kuomintang Kingdom;;;;Reino Kuomintang;;;;;;;;;;
KMT_theocracy;Kuomintang Theocratic State;;;;Estado Teocrático Kuomintang;;;;;;;;;;
SRN_fascist_dictatorship;Kurdistan Nationalist Union;;;;Unión Nacionalista de Kurdistán;;;;;;;;;;
SRN_proletarian_dictatorship;Kurdistan Laborist Union;;;;Unión Laborista de Kurdistán;;;;;;;;;;
SRN_presidential_dictatorship;Unitary State of Kurdistan;;;;Estado Unitario de Kurdistán;;;;;;;;;;
SRN_bourgeois_dictatorship;Kurdistan Free State;;;;Estado Libre de Kurdistán;;;;;;;;;;
SRN_democracy;Republic of Kurdistan;;;;República de Kurdistán;;;;;;;;;;
SRN_absolute_monarchy;Kingdom of Kurdistan;;;;Reino de Kurdistán;;;;;;;;;;
SRN_prussian_constitutionalism;Duchy of Kurdistan;;;;Ducado de Kurdistán;;;;;;;;;;
SRN_hms_government;United Kingdom of Kurdistan;;;;Reino Unido de Kurdistán;;;;;;;;;;
SRN_theocracy;Theocratic State of Kurdistan;;;;Estado Teocrático de Kurdistán;;;;;;;;;;
KUR_fascist_dictatorship;Nationalist Union of Kurdistan;;;;Unión Nacionalista de Curlandia;;;;;;;;;;
KUR_proletarian_dictatorship;Laborist Union of Curland;;;;Unión Laborista de Curlandia;;;;;;;;;;
KUR_presidential_dictatorship;Unitary State of Curland;;;;Estado Unitario de Curlandia;;;;;;;;;;
KUR_bourgeois_dictatorship;Free State of Curland;;;;Estado Libre de Curlandia;;;;;;;;;;
KUR_democracy;Republic of Curland;;;;República de Curlandia;;;;;;;;;;
KUR_absolute_monarchy;Duchy of Curland;;;;Ducado de Curlandia;;;;;;;;;;
KUR_prussian_constitutionalism;Duchy of Curland;;;;Ducado de Curlandia;;;;;;;;;;
KUR_hms_government;Duchy of Curland;;;;Ducado de Curlandia;;;;;;;;;;
KUR_theocracy;Theocratic State of Curland;;;;Estado Teocrático de Curlandia;;;;;;;;;;
KTI_fascist_dictatorship;Nationalist Union of Kutai;;;;Unión Nacionalista de Kutai;;;;;;;;;;
KTI_proletarian_dictatorship;Laborist Union of Kutai;;;;Unión Laborista de Kutai;;;;;;;;;;
KTI_presidential_dictatorship;Unitary State of Kutai;;;;Estado Unitario de Kutai;;;;;;;;;;
KTI_bourgeois_dictatorship;Free State of Kutai;;;;Estado Libre de Kutai;;;;;;;;;;
KTI_democracy;Republic of Kutai;;;;República de Kutai;;;;;;;;;;
KTI_absolute_monarchy;Duchy of Kutai;;;;Ducado de Kutai;;;;;;;;;;
KTI_prussian_constitutionalism;Duchy of Kutai;;;;Ducado de Kutai;;;;;;;;;;
KTI_hms_government;Duchy of Kutai;;;;Ducado de Kutai;;;;;;;;;;
KTI_theocracy;Theocratic State of Kutai;;;;Estado Teocrático de Kutai;;;;;;;;;;
KYR_fascist_dictatorship;Nationalist Union of Kyrgyzstan;;;;Unión Nacionalista de Kirguistán;;;;;;;;;;
KYR_proletarian_dictatorship;Kyrgyz Soviet Laborist Republic;;;;República Laborista Soviética de Kirguistán;;;;;;;;;;
KYR_presidential_dictatorship;Unitary State of Kyrgyzstan;;;;Estado Unitario de Kirguistán;;;;;;;;;;
KYR_bourgeois_dictatorship;Kyrgyz Free State;;;;Estado Libre de Kirguistán;;;;;;;;;;
KYR_democracy;Kyrgyz Republic;;;;República de Kirguistán;;;;;;;;;;
KYR_absolute_monarchy;Kingdom of Kyrgyzstan;;;;Reino de Kirguistán;;;;;;;;;;
KYR_prussian_constitutionalism;Kingdom of Kyrgyzstan;;;;Reino de Kirguistán;;;;;;;;;;
KYR_hms_government;Kingdom of Kyrgyzstan;;;;Reino de Kirguistán;;;;;;;;;;
KYR_theocracy;Theocratic State of Kyrgyzstan;;;;Estado Teocrático de Kirguistán;;;;;;;;;;
JAI_fascist_dictatorship;Jaipur Nationalist Union;;;;Unión Nacionalista de Jaipur;;;;;;;;;;
JAI_proletarian_dictatorship;Jaipur Laborist Union;;;;Unión Laborista de Jaipur;;;;;;;;;;
JAI_presidential_dictatorship;Unitary State of Jaipur;;;;Estado Unitario de Jaipur;;;;;;;;;;
JAI_bourgeois_dictatorship;Jaipur Free State;;;;Estado Libre de Jaipur;;;;;;;;;;
JAI_democracy;Republic of Jaipur;;;;República de Jaipur;;;;;;;;;;
JAI_absolute_monarchy;Kingdom of Jaipur;;;;Reino de Jaipur;;;;;;;;;;
JAI_prussian_constitutionalism;Duchy of Jaipur;;;;Ducado de Jaipur;;;;;;;;;;
JAI_hms_government;United Kingdom of Jaipur;;;;Reino Unido de Jaipur;;;;;;;;;;
JAI_theocracy;Theocratic State of Jaipur;;;;Estado Teocrático de Jaipur;;;;;;;;;;
JAS_fascist_dictatorship;Jaisalmer Nationalist Union;;;;Unión Nacionalista de Jaisalmer;;;;;;;;;;
JAS_proletarian_dictatorship;Jaisalmer Laborist Union;;;;Unión Laborista de Jaisalmer;;;;;;;;;;
JAS_presidential_dictatorship;Jaisalmer Unitary State;;;;Estado Unitario de Jaisalmer;;;;;;;;;;
JAS_bourgeois_dictatorship;Jaisalmer Free State;;;;Estado Libre de Jaisalmer;;;;;;;;;;
JAS_democracy;Republic of Jaisalmer;;;;República de Jaisalmer;;;;;;;;;;
JAS_absolute_monarchy;Kingdom of Jaisalmer;;;;Reino de Jaisalmer;;;;;;;;;;
JAS_prussian_constitutionalism;Kingdom of Jaisalmer;;;;Reino de Jaisalmer;;;;;;;;;;
JAS_hms_government;United Kingdom of Jaisalmer;;;;Reino Unido de Jaisalmer;;;;;;;;;;
JAS_theocracy;Theocratic State of Jaisalmer;;;;Estado Teocrático de Jaisalmer;;;;;;;;;;
DJA_fascist_dictatorship;Djambi Nationalist Union;;;;Unión Nacionalista de Djambi;;;;;;;;;;
DJA_proletarian_dictatorship;Djambi Laborist Union;;;;Unión Laborista de Djambi;;;;;;;;;;
DJA_presidential_dictatorship;Djambi Unitary State;;;;Estado Unitario de Djambi;;;;;;;;;;
DJA_bourgeois_dictatorship;Djambi Free State;;;;Estado Libre de Djambi;;;;;;;;;;
DJA_democracy;Republic of Djambi;;;;República de Djambi;;;;;;;;;;
DJA_absolute_monarchy;Kingdom of Djambi;;;;Reino de Djambi;;;;;;;;;;
DJA_prussian_constitutionalism;Kingdom of Djambi;;;;Reino de Djambi;;;;;;;;;;
DJA_hms_government;Kingdom of Djambi;;;;Reino de Djambi;;;;;;;;;;
DJA_theocracy;Theocratic State of Djambi;;;;Estado Teocrático de Djambi;;;;;;;;;;
JAN_fascist_dictatorship;Great Empire of Jan Mayen;;;;Gran Imperio de Jan Mayen;;;;;;;;;;
JAN_proletarian_dictatorship;Union of Laborist Bears of Jan Mayen;;;;Unión de Osos Laboristas de Jan Mayen;;;;;;;;;;
JAN_presidential_dictatorship;Fully Democratic State of Jan Mayen;;;;Estado Completamente Democrático de Jan Mayen;;;;;;;;;;
JAN_bourgeois_dictatorship;Very Democratic and Libertarian State of Jan Mayen;;;;Estado Bien Democrático y Libertario de Jan Mayen;;;;;;;;;;
JAN_democracy;Republic of Jan Mayen;;;;República de Jan Mayen;;;;;;;;;;
JAN_absolute_monarchy;Empire of the Bears;;;;Imperio de los Osos;;;;;;;;;;
JAN_prussian_constitutionalism;Empire of Jan Mayen;;;;Imperio de Jan Mayen;;;;;;;;;;
JAN_hms_government;Empire of Jan Mayen;;;;Imperio de Jan Mayen;;;;;;;;;;
JAN_theocracy;Theocratic State of Jan Mayen;;;;Estado Teocrático de Jan Mayen;;;;;;;;;;
JJI_fascist_dictatorship;Janjiro Nationalist Union;;;;Unión Nacionalista de Janjiro;;;;;;;;;;
JJI_proletarian_dictatorship;Janjiro Laborist Union;;;;Unión Laborista de Janjiro;;;;;;;;;;
JJI_presidential_dictatorship;Janjiro Unitary State;;;;Estado Unitario de Janjiro;;;;;;;;;;
JJI_bourgeois_dictatorship;Janjiro Free State;;;;Estado Libre de Janjiro;;;;;;;;;;
JJI_democracy;Republic of Janjiro;;;;República de Janjiro;;;;;;;;;;
JJI_absolute_monarchy;Kingdom of Janjiro;;;;Reino de Janjiro;;;;;;;;;;
JJI_prussian_constitutionalism;Kingdom of Janjiro;;;;Reino de Janjiro;;;;;;;;;;
JJI_hms_government;Kingdom of Janjiro;;;;Reino de Janjiro;;;;;;;;;;
JJI_theocracy;Theocratic State of Janjiro;;;;Estado Teocrático de Janjiro;;;;;;;;;;
JAV_fascist_dictatorship;Java Nationalist Union;;;;Unión Nacionalista de Java;;;;;;;;;;
JAV_proletarian_dictatorship;Laborist Union of Java;;;;Unión Laborista de Java;;;;;;;;;;
JAV_presidential_dictatorship;Unitary State of Java;;;;Estado Unitario de Java;;;;;;;;;;
JAV_bourgeois_dictatorship;Java Free State;;;;Estado Libre de Java;;;;;;;;;;
JAV_democracy;Republic of Java;;;;República de Java;;;;;;;;;;
JAV_absolute_monarchy;Kingdom of Java;;;;Reino de Java;;;;;;;;;;
JAV_prussian_constitutionalism;Kingdom of Java;;;;Reino de Java;;;;;;;;;;
JAV_hms_government;Kingdom of Java;;;;Reino de Java;;;;;;;;;;
JAV_theocracy;Holy Kingdom of Java;;;;Sacro Reino de Java;;;;;;;;;;
JNN_fascist_dictatorship;Djenné Legionary;;;;Djenné Legionaria;;;;;;;;;;
JNN_proletarian_dictatorship;Djenné Commune;;;;Comuna Djenné;;;;;;;;;;
JNN_presidential_dictatorship;United States of Djenné;;;;Estados Unidos de Djenné;;;;;;;;;;
JNN_bourgeois_dictatorship;Djenné Confederation;;;;Confederación Djenné;;;;;;;;;;
JNN_democracy;Djenné Republic;;;;República Djenné;;;;;;;;;;
JNN_absolute_monarchy;Grand Duchy Djenné;;;;Gran Ducado Djenné;;;;;;;;;;
JNN_prussian_constitutionalism;Grand Duchy of Djenné;;;;Gran Ducado Djenné;;;;;;;;;;
JNN_hms_government;Grand Duchy of Djenné;;;;Gran Ducado Djenné;;;;;;;;;;
JNN_theocracy;Theocratic State of Djenné;;;;Estado Teocrático de Djenné;;;;;;;;;;
JIM_fascist_dictatorship;Legionary Jimma;;;;Jimma Legionaria;;;;;;;;;;
JIM_proletarian_dictatorship;Jimma Commune;;;;Comuna Jimma;;;;;;;;;;
JIM_presidential_dictatorship;United States of Jimma;;;;Estados Unidos de Jimma;;;;;;;;;;
JIM_bourgeois_dictatorship;Jimma Confederation;;;;Confederación Jimma;;;;;;;;;;
JIM_democracy;Jimma Republic;;;;República Jimma;;;;;;;;;;
JIM_absolute_monarchy;Grand Duchy Jimma;;;;Gran Ducado Jimma;;;;;;;;;;
JIM_prussian_constitutionalism;Grand Duchy Jimma;;;;Gran Ducado Jimma;;;;;;;;;;
JIM_hms_government;Grand Duchy Jimma;;;;Gran Ducado Jimma;;;;;;;;;;
JIM_theocracy;Jimma Theocratic State;;;;Estado Teocrático de Jimma;;;;;;;;;;
JOD_fascist_dictatorship;Jodhpur Nationalist Union;;;;Unión Nacionalista de Jodhpur;;;;;;;;;;
JOD_proletarian_dictatorship;Jodhpur Laborist Union;;;;Unión Laborista de Jodhpur;;;;;;;;;;
JOD_presidential_dictatorship;Jodhpur Unitary State;;;;Estado Unitario de Jodhpur;;;;;;;;;;
JOD_bourgeois_dictatorship;Jodhpur Free State;;;;Estado Libre de Jodhpur;;;;;;;;;;
JOD_democracy;Republic of Jodhpur;;;;República de Jodhpur;;;;;;;;;;
JOD_absolute_monarchy;Kingdom of Jodhpur;;;;Reino de Jodhpur;;;;;;;;;;
JOD_prussian_constitutionalism;Duchy of Jodhpur;;;;Ducado de Jodhpur;;;;;;;;;;
JOD_hms_government;United Kingdom of Jodhpur;;;;Reino Unido de Jodhpur;;;;;;;;;;
JOD_theocracy;Holy Kingdom of Jodhpur;;;;Sacro Reino de Jodhpur;;;;;;;;;;
JOH_fascist_dictatorship;Johore Nationalist Union;;;;Unión Nacionalista de Johore;;;;;;;;;;
JOH_proletarian_dictatorship;Johore Laborist Union;;;;Unión Laborista de Johore;;;;;;;;;;
JOH_presidential_dictatorship;Johore Unitary State;;;;Estado Unitario de Johore;;;;;;;;;;
JOH_bourgeois_dictatorship;Johore Free State;;;;Estado Libre de Johore;;;;;;;;;;
